school_name,community_name,community_population,distance_km
Little Flowers English School,AL SAFOUH FIRST,4435,45.59934742092967
Dovecote Green Primary ,UM HURAIR FIRST,5856,56.54606141935221
Dovecote Green Primary ,OUD AL MUTEEN SECOND ,5506,47.68548009527947
Latifa School for Girls,AL WARQAA FIFTH ,60,70.00606614710487
GEMS Winchester School,UM RAMOOL,2935,15.697866131261268
GEMS Wellington Primary School,AL GOZE THIRD,40553,48.36457111717049
Al Mizhar American Academy Private School for Girls,AL LAYAN 1,10,125.82105834420746
Emirates International School - Meadows,JUMEIRA SECOND,10079,19.38203273819938
International Concept for Education,HATTA,14045,89.8330932483675
Lycee Georges Pompidou High School,OUD AL MUTEEN THIRD ,6679,29.29317643189746
Little Flowers English School,AL JAFLIYA,23963,25.388980840029053
St. Mary's Catholic High School,JABAL ALI  SECOND,1570,72.83611345227848
Al Mawakeb School - Al Garhoud,UM RAMOOL,2935,12.915380871345647
GEMS New Millennium School ,NAD SHAMMA,3124,19.286683758410145
GEMS FirstPoint School,AL SUQ AL KABEER,51012,36.75318201526805
United International Private School,AYAL NASIR,19280,8.460759197607954
Al Mizhar American Academy Private School for Girls,MEREIYEEL,1119,99.04042465640265
Capital School,UMM ESELAY,204,103.70020225089065
The School of Research Science,HADAEQ SHEIKH MOHAMMED BIN RASHID,1563,82.68409673043816
International School of Arts and Sciences,ZAABEEL SECOND,8102,36.90229681371478
GEMS Winchester School,HOR AL ANZ EAST,21218,12.261157423340897
Bilva Indian School ,AL MURQABAT,69771,6.571817572784589
Dubai English Speaking College,AL MAMZER,14938,8.311083232257236
Salman Al Farsi Iranian School,SAIH AL DAHAL,16,122.824144179071
Dubai British School - Jumairah Park ,AL SAFFA FIRST,8514,26.659806045299593
Al Diyafah High School,AL MEZHAR FIRST,16552,6.586919299356576
New World Private School,AL QUSAIS IND FIFTH,1613,6.112589523409591
GEMS Our Own English High School,JABAL ALI INDUSTRIAL SECOND,23000,66.37887234930953
New World Private School,HEFAIR,0,128.30544923832176
Deira Private School,AL TWAR FIRST,11509,10.276401060181671
The Winchester School,AL KHAWANEEJ TWO,4523,50.25284322149485
Rajagiri International School,NAD AL SHIBBA FIRST,5948,82.26105093653919
The City School International,SAIH SHUAIB 2,14491,69.83888994900072
Dubai College,NAD SHAMMA,3124,28.26088725965473
Bilva Indian School ,AL ROWAIYAH SECOND,25,97.90476014766693
GEMS New Millennium School ,AL GOZE IND. THIRD ,26656,62.91777955200343
Buds Public School,AL TWAR SECOND,4835,10.824455826944497
Our Own High School - Dubai,AL KHAWANEEJ ONE,12893,22.10858661139904
Oasis School,AL YALAYIS 3,4,132.61688441691575
GEMS FirstPoint School,AL RAFFA,47140,39.37644309890248
Al Ittihad Private School - Jumeirah,AL MARMOOM,94,128.49542470427838
Buds Public School,PORT SAEED,13551,5.268774792706651
Buds Public School,AL LAYAN 2,0,127.65656900441311
Pakistan Education Academy,AL AYAS,1757,21.194338757413217
Dubai Police Kindergarten - Deira,JABAL ALI INDUSTRIAL SECOND,23000,63.028470982090944
Dubai Police Kindergarten - Deira,AL HAMRIYA,36738,18.865646710947438
GEMS International School - Al Khail,NAKHLAT JUMEIRA ,24448,9.29385414239447
Sheikh Rashid Bin Saeed Islamic Institute,AL YALAYIS 4,8,128.13971679447874
Swiss International Scientifc School ,UM SUQAIM SECOND,12325,45.52355946194461
Oasis School,SAIH AL SALAM,607,137.10053722422336
Dubai Modern Education School,BURJ KHALIFA,20477,16.07139535707454
Dubai Scholars Private School,UM HURAIR SECOND,5328,19.43616379062389
Al Arqam Private School,AL SELAL,665,147.69373074691268
Gems Metropole School,PORT SAEED,13551,23.626578516784708
Kings Nad Al Sheba,AL O'SHOOSH,0,134.19031231158263
Universal American School,UMM NAHAD SECOND,2,113.28996346276105
GEMS Jumeirah Primary School,AL MANKHOOL,40091,37.78582850379367
Gulf Indian High School,UM AL SHEIF,4367,46.561214588661855
New Indian Model School,HOR AL ANZ,83187,6.159036325740645
Dubai College,AL MEZHAR FIRST,16552,34.41149289629063
Dar Al Marefa Private School,AL WARQAA  SECOND,10689,54.802059079579024
Oasis School,UM SUQAIM FIRST,11718,51.83147921700135
Delhi Private School Dubai,GRAYTEESAH,55,154.97596528902002
Al Safa Private School,MUHAISANAH FOURTH,34947,22.622586872290896
Towheed Iranian School for Boys,AL AWEER TWO,5236,107.80860442942306
Safa Community School,AYAL NASIR,19280,22.79039593820062
JSS International School,AL WARQAA THIRD,14728,81.69984666155835
Emirates English Speaking School,MUSHRAIF,67,28.470555654923906
The Kindergarten Starters,AL KIFAF,2,29.02072778462555
Al Mawakeb School - Al Garhoud,MUSHRAIF,67,17.03922714002979
The Sheffield Private School,AL MAMZER,14938,14.262983627393387
Al Ittihad Private School - Jumeirah,AL REGA,10480,12.63422241653711
United International Private School,AL WARQAA THIRD,14728,52.078549557226744
Al Ittihad Private School - Jumeirah,AL MERYAL,754,111.3020130611222
Al Diyafah High School,AL QUSAIS IND. THIRD,2710,3.3823969937944836
Dubai National School - Al Barsha,WADI AL SAFA 4,2,108.00443374334233
GEMS New Millennium School ,WADI AL SAFA 6 (ARABIAN RANCHES),18213,103.93196239659008
Credence High School ,AL KHEERAN,4982,68.31579903899275
Greenwood International School,AL WARQAA FIFTH ,60,56.113587847853374
Hartland Internaitnal School ,AL QUSAIS SECOND,12473,13.361565652407453
The Sheffield Private School,NADD HESSA,38494,76.64363611994342
Ontario International Canadian School ,AL TWAR SECOND,4835,13.249826872195335
Queen International School,AL SOFOUH SECOND,6126,45.48779177941549
Kings' Al Barsha,LEHBAB FIRST,3197,118.05545413511983
Emirates International School - Meadows,MUHAISANAH FIFTH,2,38.44568189262021
The Elite English School,AL THANYAH FIFTH (EMIRATE HILLS FIRST) ,40586,49.28357326307168
New World Private School,AL BARSHA SOUTH FIFTH,7384,24.229273212953927
The Philippine School,NAKHLAT JUMEIRA ,24448,13.140412257836143
Rajagiri International School,UM HURAIR SECOND,5328,27.612165157261707
Lycee Libanais Francophone Prive,TRADE CENTER FIRST,16519,26.46405525046001
Cambridge International School,AL KHBEESI,1992,6.599969680073717
The International School of Choueifat - DIP,AL MANARA,8271,77.82165204245885
The Elite English School,AL GOZE IND. FIRST ,26075,40.30086190781345
Dubai Women's College High School,UM SUQAIM THIRD,7520,39.86831327481303
Dubai National School - Al Twar,WADI AL SAFA 2,10519,80.48807717286756
Ontario International Canadian School ,WADI AL SAFA 2,10519,82.20301763001567
The Millennium School,AL JADAF,5104,25.383635927615828
Gulf Model School,PORT SAEED,13551,9.342852031678264
Al Safa Private School,AL BARAHA,24747,13.659633282341316
GEMS International School - Al Khail,MUHAISANAH FIRST,8091,24.796104761810476
Bradenton Preparatory Academy,AL QUSAIS IND. THIRD,2710,32.650090642098164
Delhi Private School Dubai,DUBAI INVESTMENT PARK2,60630,104.88699417661813
Oasis School,NAD AL HAMAR,14216,69.04706310824119
Swiss International Scientifc School ,AL TTAY,810,23.345600681771412
Sheikh Rashid Bin Saeed Islamic Institute,AL HEBIAH THIRD,6845,98.23607789298904
Gulf Indian High School,AL SABKHA,3969,3.703354123713433
Gulf Indian High School,JUMEIRA FIRST,20356,8.677536055602852
Dubai International School - Al Garhoud,UMM NAHAD FIRST,8,111.70261054588337
JSS Private School,UMM ESELAY,204,119.30360354647043
Al Maaref Private School,AL YALAYIS 5,100,116.51398240979246
Al Ittihad Private School - Al Mamzar,NAD AL SHIBBA THIRD,767,74.29541016174161
Buds Public School,AL RAFFA,47140,22.39203177329442
GEMS Our Own Indian School,AL JAFLIYA,23963,39.7753801571666
Nord Anglia International School Dubai,SAIH SHUAIB 2,14491,91.09627191300224
New World Private School,RAS AL KHOR IND. THIRD,21834,73.79639112660594
Pakistan Education Academy,NAD AL SHIBBA THIRD,767,80.97103582988616
Raffles World Academy,AL MAHA,193,126.58347228958193
Springdales School,AL YALAYIS 4,8,134.80908637613683
Adab Iranian Private School - Girls,AL HAMRIYA,36738,18.107704152394003
Towheed Iranian School for Girls,AL SATWA,38991,33.55099603898928
The Westminster School,MUSHRAIF,67,11.589235816504424
Collegiate American School,AL DHAGAYA,15899,16.631015802260134
Ranches Primary School ,MENA JABAL ALI,24487,95.83866396786888
Towheed Iranian School for Boys,AL DHAGAYA,15899,11.922489410344813
Jumeirah English Speaking School - Arabian Ranches,MURDAF,64355,37.90930039553474
GEMS Our Own Indian School,AL SAFOUH FIRST,4435,59.940292429616306
GEMS Modern Academy,JUMEIRA FIRST,20356,12.033391317765634
Horizon English School,AL JADAF,5104,41.10167504127868
North American International School,AL MARMOOM,94,111.68320896155636
The City School International,CORNICHE DEIRA,14,5.5308550384307456
Sharjah American International School,MUSHRAIF,67,21.464004883558708
Victory Heights Primary School,NAD AL HAMAR,14216,82.65929554565456
English Language Private School,AL YALAYIS 3,4,122.03027257305664
Credence High School ,DUBAI  AIRPORT,22,16.178002218521417
The Elite English School,AL WARQAA THIRD,14728,55.271255263374634
Bradenton Preparatory Academy,AL WARQAA FIRST,24679,83.06103567843348
Gems Metropole School,MARSA DUBAI (AL MINA AL SEYAHI) ,61047,76.35799262717389
Rajagiri International School,AL GOZE IND. SECOND ,159978,47.132459617215005
Apple International School,AL SOFOUH SECOND,6126,44.238333097964286
Latifa School for Girls,SAIH SHUAIB 4,11170,78.90440952315373
Salman Al Farsi Iranian School,AL TTAY,810,15.465736365436554
Kings' Al Barsha,AL QUSAIS THIRD,7162,24.435674825501675
New Indian Model School,AL QUSAIS IND. FOURTH,2709,8.491412586529878
Gulf Model School,RAS AL KHOR IND. SECOND,2514,69.97716273950083
Universal American School,UMM AL DAMAN,283,105.08549839067217
Jumeira Baccalaureate School,MUGATRAH,804,137.54157724779571
New World Private School,AL SUQ AL KABEER,51012,18.210125169655186
Dubai Carmel School,AL MUTEENA,46185,8.199340785631504
Lycee Georges Pompidou High School,SAIH SHUAIB 2,14491,77.9939097275271
International Concept for Education,JABAL ALI INDUSTRIAL FIRST,128975,85.29793553827754
American International School,MUHAISANAH FIRST,8091,4.460955790611436
The Philippine School,AL QUSAIS IND. FIRST,9369,8.191897060489984
Jumeirah English Speaking School - Arabian Ranches,TRADE CENTER SECOND,12218,55.132357663275975
Crescent English School,AL YALAYIS 4,8,116.17925632871717
The Indian Academy,AL GOZE IND. SECOND ,159978,41.07926444025629
Swiss International Scientifc School ,AL BARSHAA FIRST,39451,17.46529956257667
Queen International School,NAZWAH,544,96.34661101621168
Jebel Ali Primary School,AL KARAMA,75066,30.733213223999837
Mirdif Private School,JUMEIRA SECOND,10079,17.112907014720186
The International School of Choueifat - Dubai,GHADEER BARASHY,7,149.71158692129868
Al Khaleej National School,AL KARAMA,75066,6.156265932729873
Queen International School,AL WOHOOSH,46,94.10371893626606
Swiss International Scientifc School ,HADAEQ SHEIKH MOHAMMED BIN RASHID,1563,87.2957717320089
Dubai National School - Al Twar,REGA AL BUTEEN,7120,7.41298922946658
Khadija Al Kobra Iranian School for Girls,AL TWAR SECOND,4835,1.2398563980970265
Jumeirah College,AL YUFRAH 1,403,127.70962725300909
Dubai Police Kindergarten - Deira,JABAL ALI INDUSTRIAL FIRST,128975,71.25896477688163
Al Ittihad Private School - Jumeirah,AL BARSHA SOUTH FIFTH,7384,8.438475156653006
New Academy School,AL BUTEEN,2841,3.4498759066787623
Dubai National School - Al Twar,NAD SHAMMA,3124,14.294167712176579
Hartland Internaitnal School ,MURDAF,64355,25.757138717363784
Foremarke School,AL ROWAIYAH THIRD,4429,123.64990548339635
Dubai English Speaking School,AL KARAMA,75066,2.996668668402633
Jumeirah English Speaking School,AL YUFRAH 2,58,127.6895799385866
Sheikh Rashid Bin Saeed Islamic Institute,AL WARQAA FOURTH ,13452,66.81403097174116
The Winchester School,HATTA,14045,102.27795434133057
Adab Iranian Private School - Girls,AL QUSAIS FIRST,45657,4.719313897136239
St. Mary's Catholic High School,MUHAISANAH FIRST,8091,10.264886891925308
Victory Heights Primary School,MUHAISANAH FOURTH,34947,37.14108572508209
Dubai English Speaking College,AL LAYAN 1,10,139.50992753754085
Our Own High School - Dubai,HESSYAN SECOND,45,65.78746602066558
The City School International,AL NAHDA SECOND,61936,11.812040904042002
Crescent English School,AL BARSHA SOUTH FOURTH,25974,25.0323164552916
Jumeira Baccalaureate School,RAS AL KHOR IND. SECOND,2514,84.4587111212839
American School of Dubai,LE HEMAIRA,53,127.92359011904809
Emirates International School - Jumeirah,WADI AL SAFA 3,9764,104.48805321215384
Dubai British School,AL SAFFA SECOND,6679,67.55044305202271
The International School of Choueifat - Dubai,AL MANARA,8271,65.9453479595817
International Academic School,AL DHAGAYA,15899,13.218019412798363
Crescent English School,DUBAI INVESTMENT PARK1,69956,69.09922934897182
Dubai Gem Private School,AL ROWAIYAH FIRST,3127,103.96072535475945
Dubai British School,ZAABEEL FIRST,3260,57.10622630056145
Foremarke School,AL GOZE SECOND,5240,59.64998150266818
Latifa School for Girls,ENKHALI,26,106.41893203468567
Kings' Al Barsha,WADI AL SAFA 4,2,106.1273936469564
GEMS Wellington Academy - DSO,ZAABEEL FIRST,3260,40.722735599690125
International Academic School,AL CORNICHE,1735,14.953116222431982
GEMS Wellington Academy - Al Khail,NAKHLAT JUMEIRA ,24448,9.228503302440295
Dubai English Speaking School,JUMEIRA BAY,39,6.009292154716184
Al Maaref Private School,AL AWEER TWO,5236,91.10639621877523
Bilva Indian School ,AL QUSAIS IND. THIRD,2710,3.9171228236317948
Al Khaleej National School,AL QUSAIS IND. SECOND,8834,7.730489259546512
Dubai Scholars Private School,RAS AL KHOR,2,50.71137121008413
Pakistan Education Academy,ZAABEEL SECOND,8102,36.108637693218746
Khadija Al Kobra Iranian School for Girls,AL BARSHA SOUTH SECOND,7509,18.760986436951146
Emirates International School - Jumeirah,MENA JABAL ALI,24487,91.02508139886383
International Academic School,HESSYAN FIRST,3492,65.33563604848989
Adab Iranian Private School - Girls,AL GOZE IND. FIRST ,26075,39.591504211151296
Al Arqam Private School,JABAL ALI THIRD,1513,93.1218563622582
International Concept for Education,MENA JABAL ALI,24487,83.06243238952042
American International School,AYAL NASIR,19280,5.22626671623383
Dubai International School - Al Garhoud,AL THANYAH SECOND (JEBEL ALI HORSE RACING),115,50.44010798702477
New Indian Model School,AL MEZHAR SECOND,11317,13.711965326783808
Russian International School,GRAYTEESAH,55,115.95439219425751
The City School International,UMM NAHAD THIRD,1347,115.09604374690356
Dubai English Speaking School,AL WOHOOSH,46,99.92669305869862
The City School International,AL YALAYIS 3,4,121.79316810119212
Emirates International School - Jumeirah,AL LAYAN 2,0,150.08380104229155
Al Safa Private School,AL WAJEHAH AL BHARIYAH,4,75.01336255762233
Al Arqam Private School,MUHAISANAH FIRST,8091,29.571783392540077
Dubai Police Kindergarten - Deira,MUHAISANAH FIRST,8091,4.6972881905029595
New Academy School,AL THANYAH FIFTH (EMIRATE HILLS FIRST) ,40586,56.21499668611166
Dubai English Speaking School,AL QUSAIS SECOND,12473,5.644694780112897
The City School International,AL KHBEESI,1992,1.4775180953571314
Lycee Georges Pompidou Primary School,AL MAHA,193,110.88586335539614
Repton School Dubai,AL TWAR FIRST,11509,14.973841278604672
Rashid School for Boys,TRADE CENTER FIRST,16519,40.34987385025155
Uptown School,MEREIYEEL,1119,101.91591783184536
The Indian High School - Branch,HADAEQ SHEIKH MOHAMMED BIN RASHID,1563,84.13128576084604
Grammar School,AL MANARA,8271,43.55464829167643
Russian International School,AL SELAL,665,118.93995399347148
Dubai British School,AL YUFRAH 1,403,142.25639442023754
GEMS Royal Dubai School,AL BARSHA SOUTH SECOND,7509,27.5048105558166
International Concept for Education,OUD AL MUTEEN FIRST,14672,24.79709949436787
Dubai English Speaking School,AL MURQABAT,69771,6.206222417507445
Springdales School,AL HUDAIBA,14191,41.460296171516944
Islamic School for Education and Training,BU KADRA,16,70.23502577600752
Horizon English School,AL KHAWANEEJ ONE,12893,28.37844323879179
Dubai International Academy,UMM NAHAD FOURTH,4,138.99829533526025
Jebel Ali Primary School,AL MERKADH,1317,68.85424015948168
Cambridge International School,RAS AL KHOR IND. FIRST,2550,76.36716899450606
GEMS FirstPoint School,UMM NAHAD FIRST,8,123.79210925239377
Star International School - Mirdif,WARSAN THIRD,13579,98.12919767119416
Rajagiri International School,AL YALAYIS 2,1364,120.8217447084079
Jebel Ali Primary School,WADI AL SAFA 7,8473,121.21652171132449
The Indian High School - Branch,AL YALAYIS 2,1364,119.25031113818504
JSS Private School,NAD AL SHIBBA FIRST,5948,90.8885221510089
School of Modern Skills,MURDAF,64355,14.330723194942028
Crescent English School,AL KIFAF,2,24.336025914268784
K12 International Academy,AL KARAMA,75066,22.200099144446973
Dubai International School - Al Quoz,YARAAH,94,122.76271092577524
Dubai British School - Jumairah Park ,UM HURAIR FIRST,5856,13.920719354925408
Philadelphia Private School,AL GOZE FOURTH,22718,35.26719242977093
Emirates International School - Meadows,MUHAISANAH FIRST,8091,35.46412673640821
New Indian Model School,AL QUSAIS IND. THIRD,2710,7.916487116852098
Raffles World Academy,JABAL ALI INDUSTRIAL THIRD,2462,83.95108928508847
